    64     64



 -775.00  -775.00    0.5040
 -775.00  -750.00    0.5279
 -775.00  -725.00    0.5523
 -775.00  -700.00    0.5769
 -775.00  -675.00    0.6016
 -775.00  -650.00    0.6262
 -775.00  -625.00    0.6505
 -775.00  -600.00    0.6741
 -775.00  -575.00    0.6967
 -775.00  -550.00    0.7180
 -775.00  -525.00    0.7375
 -775.00  -500.00    0.7548
 -775.00  -475.00    0.7693
 -775.00  -450.00    0.7805
 -775.00  -425.00    0.7878
 -775.00  -400.00    0.7908
 -775.00  -375.00    0.7887
 -775.00  -350.00    0.7810
 -775.00  -325.00    0.7673
 -775.00  -300.00    0.7470
 -775.00  -275.00    0.7199
 -775.00  -250.00    0.6855
 -775.00  -225.00    0.6439
 -775.00  -200.00    0.5950
 -775.00  -175.00    0.5390
 -775.00  -150.00    0.4762
 -775.00  -125.00    0.4073
 -775.00  -100.00    0.3329
 -775.00   -75.00    0.2539
 -775.00   -50.00    0.1713
 -775.00   -25.00    0.0863
 -775.00     0.00    0.0000
 -775.00    25.00   -0.0863
 -775.00    50.00   -0.1713
 -775.00    75.00   -0.2539
 -775.00   100.00   -0.3329
 -775.00   125.00   -0.4073
 -775.00   150.00   -0.4762
 -775.00   175.00   -0.5390
 -775.00   200.00   -0.5950
 -775.00   225.00   -0.6439
 -775.00   250.00   -0.6855
 -775.00   275.00   -0.7199
 -775.00   300.00   -0.7470
 -775.00   325.00   -0.7673
 -775.00   350.00   -0.7810
 -775.00   375.00   -0.7887
 -775.00   400.00   -0.7908
 -775.00   425.00   -0.7878
 -775.00   450.00   -0.7805
 -775.00   475.00   -0.7693
 -775.00   500.00   -0.7548
 -775.00   525.00   -0.7375
 -775.00   550.00   -0.7180
 -775.00   575.00   -0.6967
 -775.00   600.00   -0.6741
 -775.00   625.00   -0.6505
 -775.00   650.00   -0.6262
 -775.00   675.00   -0.6016
 -775.00   700.00   -0.5769
 -775.00   725.00   -0.5523
 -775.00   750.00   -0.5279
 -775.00   775.00   -0.5040
 -775.00   800.00   -0.4807
 -750.00  -775.00    0.5456
 -750.00  -750.00    0.5729
 -750.00  -725.00    0.6009
 -750.00  -700.00    0.6294
 -750.00  -675.00    0.6583
 -750.00  -650.00    0.6872
 -750.00  -625.00    0.7159
 -750.00  -600.00    0.7442
 -750.00  -575.00    0.7716
 -750.00  -550.00    0.7976
 -750.00  -525.00    0.8219
 -750.00  -500.00    0.8439
 -750.00  -475.00    0.8629
 -750.00  -450.00    0.8783
 -750.00  -425.00    0.8894
 -750.00  -400.00    0.8956
 -750.00  -375.00    0.8960
 -750.00  -350.00    0.8901
 -750.00  -325.00    0.8771
 -750.00  -300.00    0.8564
 -750.00  -275.00    0.8275
 -750.00  -250.00    0.7901
 -750.00  -225.00    0.7439
 -750.00  -200.00    0.6889
 -750.00  -175.00    0.6253
 -750.00  -150.00    0.5535
 -750.00  -125.00    0.4741
 -750.00  -100.00    0.3880
 -750.00   -75.00    0.2962
 -750.00   -50.00    0.2000
 -750.00   -25.00    0.1008
 -750.00     0.00    0.0000
 -750.00    25.00   -0.1008
 -750.00    50.00   -0.2000
 -750.00    75.00   -0.2962
 -750.00   100.00   -0.3880
 -750.00   125.00   -0.4741
 -750.00   150.00   -0.5535
 -750.00   175.00   -0.6253
 -750.00   200.00   -0.6889
 -750.00   225.00   -0.7439
 -750.00   250.00   -0.7901
 -750.00   275.00   -0.8275
 -750.00   300.00   -0.8564
 -750.00   325.00   -0.8771
 -750.00   350.00   -0.8901
 -750.00   375.00   -0.8960
 -750.00   400.00   -0.8956
 -750.00   425.00   -0.8894
 -750.00   450.00   -0.8783
 -750.00   475.00   -0.8629
 -750.00   500.00   -0.8439
 -750.00   525.00   -0.8219
 -750.00   550.00   -0.7976
 -750.00   575.00   -0.7716
 -750.00   600.00   -0.7442
 -750.00   625.00   -0.7159
 -750.00   650.00   -0.6872
 -750.00   675.00   -0.6583
 -750.00   700.00   -0.6294
 -750.00   725.00   -0.6009
 -750.00   750.00   -0.5729
 -750.00   775.00   -0.5456
 -750.00   800.00   -0.5190
 -725.00  -775.00    0.5904
 -725.00  -750.00    0.6217
 -725.00  -725.00    0.6539
 -725.00  -700.00    0.6868
 -725.00  -675.00    0.7204
 -725.00  -650.00    0.7544
 -725.00  -625.00    0.7884
 -725.00  -600.00    0.8221
 -725.00  -575.00    0.8551
 -725.00  -550.00    0.8869
 -725.00  -525.00    0.9170
 -725.00  -500.00    0.9447
 -725.00  -475.00    0.9693
 -725.00  -450.00    0.9900
 -725.00  -425.00    1.0060
 -725.00  -400.00    1.0164
 -725.00  -375.00    1.0204
 -725.00  -350.00    1.0169
 -725.00  -325.00    1.0053
 -725.00  -300.00    0.9846
 -725.00  -275.00    0.9543
 -725.00  -250.00    0.9137
 -725.00  -225.00    0.8625
 -725.00  -200.00    0.8007
 -725.00  -175.00    0.7284
 -725.00  -150.00    0.6460
 -725.00  -125.00    0.5543
 -725.00  -100.00    0.4542
 -725.00   -75.00    0.3472
 -725.00   -50.00    0.2346
 -725.00   -25.00    0.1183
 -725.00     0.00    0.0000
 -725.00    25.00   -0.1183
 -725.00    50.00   -0.2346
 -725.00    75.00   -0.3472
 -725.00   100.00   -0.4542
 -725.00   125.00   -0.5543
 -725.00   150.00   -0.6460
 -725.00   175.00   -0.7284
 -725.00   200.00   -0.8007
 -725.00   225.00   -0.8625
 -725.00   250.00   -0.9137
 -725.00   275.00   -0.9543
 -725.00   300.00   -0.9846
 -725.00   325.00   -1.0053
 -725.00   350.00   -1.0169
 -725.00   375.00   -1.0204
 -725.00   400.00   -1.0164
 -725.00   425.00   -1.0060
 -725.00   450.00   -0.9900
 -725.00   475.00   -0.9693
 -725.00   500.00   -0.9447
 -725.00   525.00   -0.9170
 -725.00   550.00   -0.8869
 -725.00   575.00   -0.8551
 -725.00   600.00   -0.8221
 -725.00   625.00   -0.7884
 -725.00   650.00   -0.7544
 -725.00   675.00   -0.7204
 -725.00   700.00   -0.6868
 -725.00   725.00   -0.6539
 -725.00   750.00   -0.6217
 -725.00   775.00   -0.5904
 -725.00   800.00   -0.5602
 -700.00  -775.00    0.6388
 -700.00  -750.00    0.6745
 -700.00  -725.00    0.7115
 -700.00  -700.00    0.7495
 -700.00  -675.00    0.7886
 -700.00  -650.00    0.8283
 -700.00  -625.00    0.8684
 -700.00  -600.00    0.9086
 -700.00  -575.00    0.9483
 -700.00  -550.00    0.9870
 -700.00  -525.00    1.0241
 -700.00  -500.00    1.0588
 -700.00  -475.00    1.0903
 -700.00  -450.00    1.1177
 -700.00  -425.00    1.1400
 -700.00  -400.00    1.1560
 -700.00  -375.00    1.1647
 -700.00  -350.00    1.1649
 -700.00  -325.00    1.1555
 -700.00  -300.00    1.1356
 -700.00  -275.00    1.1041
