0.009303,0.010633,0.012091,0.013685,0.015422,0.017311,0.019357,0.021567,0.023945,0.026493,0.029211,0.032097,0.035146,0.038349,0.041691,0.045157,0.048723,0.052362,0.056043,0.059728,0.063376,0.066941,0.070377,0.073631,0.076654,0.079396,0.081810,0.083850,0.085480,0.086668,0.087390,0.087632,0.087390,0.086668,0.085480,0.083850,0.081810,0.079396,0.076654,0.073631,0.070377,0.066941,0.063376,0.059728,0.056043,0.052362,0.048723,0.045157,0.041691,0.038349,0.035146,0.032097,0.029211,0.026493,0.023945,0.021567,0.019357,0.017311,0.015422,0.013685,0.012091,0.010633,0.009303,0.008092
0.008818,0.010184,0.011688,0.013342,0.015153,0.017133,0.019288,0.021628,0.024158,0.026884,0.029806,0.032925,0.036236,0.039731,0.043397,0.047216,0.051164,0.055212,0.059323,0.063457,0.067565,0.071595,0.075492,0.079196,0.082646,0.085784,0.088551,0.090896,0.092771,0.094139,0.094972,0.095251,0.094972,0.094139,0.092771,0.090896,0.088551,0.085784,0.082646,0.079196,0.075492,0.071595,0.067565,0.063457,0.059323,0.055212,0.051164,0.047216,0.043397,0.039731,0.036236,0.032925,0.029806,0.026884,0.024158,0.021628,0.019288,0.017133,0.015153,0.013342,0.011688,0.010184,0.008818,0.007581
0.008235,0.009630,0.011176,0.012884,0.014765,0.016833,0.019096,0.021567,0.024253,0.027163,0.030299,0.033665,0.037257,0.041068,0.045087,0.049296,0.053668,0.058173,0.062770,0.067412,0.072047,0.076612,0.081042,0.085267,0.089216,0.092816,0.096000,0.098703,0.100868,0.102450,0.103413,0.103737,0.103413,0.102450,0.100868,0.098703,0.096000,0.092816,0.089216,0.085267,0.081042,0.076612,0.072047,0.067412,0.062770,0.058173,0.053668,0.049296,0.045087,0.041068,0.037257,0.033665,0.030299,0.027163,0.024253,0.021567,0.019096,0.016833,0.014765,0.012884,0.011176,0.009630,0.008235,0.006978
0.007543,0.008961,0.010541,0.012296,0.014242,0.016393,0.018761,0.021361,0.024205,0.027303,0.030662,0.034287,0.038178,0.042330,0.046734,0.051370,0.056213,0.061229,0.066374,0.071595,0.076831,0.082011,0.087059,0.091892,0.096423,0.100568,0.104242,0.107368,0.109877,0.111712,0.112831,0.113207,0.112831,0.111712,0.109877,0.107368,0.104242,0.100568,0.096423,0.091892,0.087059,0.082011,0.076831,0.071595,0.066374,0.061229,0.056213,0.051370,0.046734,0.042330,0.038178,0.034287,0.030662,0.027303,0.024205,0.021361,0.018761,0.016393,0.014242,0.012296,0.010541,0.008961,0.007543,0.006274
0.006733,0.008164,0.009769,0.011564,0.013566,0.015792,0.018260,0.020986,0.023986,0.027273,0.030861,0.034757,0.038965,0.043483,0.048302,0.053407,0.058770,0.064357,0.070119,0.075998,0.081923,0.087812,0.093577,0.099118,0.104334,0.109119,0.113373,0.117002,0.119919,0.122057,0.123361,0.123799,0.123361,0.122057,0.119919,0.117002,0.113373,0.109119,0.104334,0.099118,0.093577,0.087812,0.081923,0.075998,0.070119,0.064357,0.058770,0.053407,0.048302,0.043483,0.038965,0.034757,0.030861,0.027273,0.023986,0.020986,0.018260,0.015792,0.013566,0.011564,0.009769,0.008164,0.006733,0.005461
0.005795,0.007228,0.008846,0.010669,0.012717,0.015009,0.017567,0.020411,0.023563,0.027040,0.030860,0.035035,0.039574,0.044481,0.049749,0.055364,0.061302,0.067525,0.073981,0.080606,0.087320,0.094029,0.100626,0.106996,0.113016,0.118559,0.123502,0.127728,0.131134,0.133633,0.135159,0.135672,0.135159,0.133633,0.131134,0.127728,0.123502,0.118559,0.113016,0.106996,0.100626,0.094029,0.087320,0.080606,0.073981,0.067525,0.061302,0.055364,0.049749,0.044481,0.039574,0.035035,0.030860,0.027040,0.023563,0.020411,0.017567,0.015009,0.012717,0.010669,0.008846,0.007228,0.005795,0.004530
0.004719,0.006140,0.007759,0.009596,0.011674,0.014019,0.016654,0.019606,0.022901,0.026562,0.030613,0.035073,0.039956,0.045272,0.051019,0.057189,0.063757,0.070686,0.077923,0.085395,0.093012,0.100667,0.108234,0.115575,0.122543,0.128983,0.134746,0.139688,0.143679,0.146612,0.148405,0.149009,0.148405,0.146612,0.143679,0.139688,0.134746,0.128983,0.122543,0.115575,0.108234,0.100667,0.093012,0.085395,0.077923,0.070686,0.063757,0.057189,0.051019,0.045272,0.039956,0.035073,0.030613,0.026562,0.022901,0.019606,0.016654,0.014019,0.011674,0.009596,0.007759,0.006140,0.004719,0.003474
0.003494,0.004889,0.006491,0.008325,0.010418,0.012797,0.015493,0.018537,0.021961,0.025795,0.030071,0.034815,0.040049,0.045791,0.052047,0.058812,0.066069,0.073781,0.081891,0.090322,0.098974,0.107721,0.116418,0.124900,0.132988,0.140497,0.147240,0.153038,0.157734,0.161190,0.163306,0.164019,0.163306,0.161190,0.157734,0.153038,0.147240,0.140497,0.132988,0.124900,0.116418,0.107721,0.098974,0.090322,0.081891,0.073781,0.066069,0.058812,0.052047,0.045791,0.040049,0.034815,0.030071,0.025795,0.021961,0.018537,0.015493,0.012797,0.010418,0.008325,0.006491,0.004889,0.003494,0.002283
0.002112,0.003463,0.005029,0.006840,0.008925,0.011317,0.014051,0.017166,0.020698,0.024689,0.029176,0.034196,0.039783,0.045961,0.052749,0.060151,0.068154,0.076726,0.085811,0.095327,0.105161,0.115171,0.125186,0.135010,0.144427,0.153209,0.161126,0.167957,0.173503,0.177593,0.180101,0.180946,0.180101,0.177593,0.173503,0.167957,0.161126,0.153209,0.144427,0.135010,0.125186,0.115171,0.105161,0.095327,0.085811,0.076726,0.068154,0.060151,0.052749,0.045961,0.039783,0.034196,0.029176,0.024689,0.020698,0.017166,0.014051,0.011317,0.008925,0.006840,0.005029,0.003463,0.002112,0.000952
0.000565,0.001850,0.003359,0.005122,0.007173,0.009551,0.012296,0.015452,0.019067,0.023188,0.027864,0.033144,0.039074,0.045691,0.053028,0.061098,0.069903,0.079415,0.089583,0.100320,0.111503,0.122971,0.134525,0.145930,0.156925,0.167230,0.176559,0.184638,0.191215,0.196077,0.199061,0.200067,0.199061,0.196077,0.191215,0.184638,0.176559,0.167230,0.156925,0.145930,0.134525,0.122971,0.111503,0.100320,0.089583,0.079415,0.069903,0.061098,0.053028,0.045691,0.039074,0.033144,0.027864,0.023188,0.019067,0.015452,0.012296,0.009551,0.007173,0.005122,0.003359,0.001850,0.000565,-0.000526
