-775.000000,-775.000000,-0.007310
-750.000000,-775.000000,-0.007648
-725.000000,-775.000000,-0.007991
-700.000000,-775.000000,-0.008337
-675.000000,-775.000000,-0.008683
-650.000000,-775.000000,-0.009027
-625.000000,-775.000000,-0.009364
-600.000000,-775.000000,-0.009691
-575.000000,-775.000000,-0.010003
-550.000000,-775.000000,-0.010295
-525.000000,-775.000000,-0.010560
-500.000000,-775.000000,-0.010793
-475.000000,-775.000000,-0.010985
-450.000000,-775.000000,-0.011130
-425.000000,-775.000000,-0.011220
-400.000000,-775.000000,-0.011247
-375.000000,-775.000000,-0.011203
-350.000000,-775.000000,-0.011080
-325.000000,-775.000000,-0.010872
-300.000000,-775.000000,-0.010573
-275.000000,-775.000000,-0.010177
-250.000000,-775.000000,-0.009682
-225.000000,-775.000000,-0.009085
-200.000000,-775.000000,-0.008388
-175.000000,-775.000000,-0.007592
-150.000000,-775.000000,-0.006704
-125.000000,-775.000000,-0.005730
-100.000000,-775.000000,-0.004681
-75.000000,-775.000000,-0.003569
-50.000000,-775.000000,-0.002407
-25.000000,-775.000000,-0.001212
0.000000,-775.000000,0.000000
25.000000,-775.000000,0.001212
50.000000,-775.000000,0.002407
75.000000,-775.000000,0.003569
100.000000,-775.000000,0.004681
125.000000,-775.000000,0.005730
150.000000,-775.000000,0.006704
175.000000,-775.000000,0.007592
200.000000,-775.000000,0.008388
225.000000,-775.000000,0.009085
250.000000,-775.000000,0.009682
275.000000,-775.000000,0.010177
300.000000,-775.000000,0.010573
325.000000,-775.000000,0.010872
350.000000,-775.000000,0.011080
375.000000,-775.000000,0.011203
400.000000,-775.000000,0.011247
425.000000,-775.000000,0.011220
450.000000,-775.000000,0.011130
475.000000,-775.000000,0.010985
500.000000,-775.000000,0.010793
525.000000,-775.000000,0.010560
550.000000,-775.000000,0.010295
575.000000,-775.000000,0.010003
600.000000,-775.000000,0.009691
625.000000,-775.000000,0.009364
650.000000,-775.000000,0.009027
675.000000,-775.000000,0.008683
700.000000,-775.000000,0.008337
725.000000,-775.000000,0.007991
750.000000,-775.000000,0.007648
775.000000,-775.000000,0.007310
800.000000,-775.000000,0.006980
-775.000000,-750.000000,-0.007904
-750.000000,-750.000000,-0.008289
-725.000000,-750.000000,-0.008683
-700.000000,-750.000000,-0.009083
-675.000000,-750.000000,-0.009486
-650.000000,-750.000000,-0.009890
-625.000000,-750.000000,-0.010289
-600.000000,-750.000000,-0.010680
-575.000000,-750.000000,-0.011057
-550.000000,-750.000000,-0.011414
-525.000000,-750.000000,-0.011744
-500.000000,-750.000000,-0.012040
-475.000000,-750.000000,-0.012293
-450.000000,-750.000000,-0.012494
-425.000000,-750.000000,-0.012634
-400.000000,-750.000000,-0.012704
-375.000000,-750.000000,-0.012692
-350.000000,-750.000000,-0.012591
-325.000000,-750.000000,-0.012390
-300.000000,-750.000000,-0.012083
-275.000000,-750.000000,-0.011662
-250.000000,-750.000000,-0.011122
-225.000000,-750.000000,-0.010461
-200.000000,-750.000000,-0.009679
-175.000000,-750.000000,-0.008778
-150.000000,-750.000000,-0.007764
-125.000000,-750.000000,-0.006646
-100.000000,-750.000000,-0.005436
-75.000000,-750.000000,-0.004149
-50.000000,-750.000000,-0.002800
-25.000000,-750.000000,-0.001411
0.000000,-750.000000,0.000000
25.000000,-750.000000,0.001411
50.000000,-750.000000,0.002800
75.000000,-750.000000,0.004149
100.000000,-750.000000,0.005436
125.000000,-750.000000,0.006646
150.000000,-750.000000,0.007764
175.000000,-750.000000,0.008778
200.000000,-750.000000,0.009679
225.000000,-750.000000,0.010461
250.000000,-750.000000,0.011122
275.000000,-750.000000,0.011662
300.000000,-750.000000,0.012083
325.000000,-750.000000,0.012390
350.000000,-750.000000,0.012591
375.000000,-750.000000,0.012692
400.000000,-750.000000,0.012704
425.000000,-750.000000,0.012634
450.000000,-750.000000,0.012494
475.000000,-750.000000,0.012293
500.000000,-750.000000,0.012040
525.000000,-750.000000,0.011744
550.000000,-750.000000,0.011414
575.000000,-750.000000,0.011057
600.000000,-750.000000,0.010680
625.000000,-750.000000,0.010289
650.000000,-750.000000,0.009890
675.000000,-750.000000,0.009486
700.000000,-750.000000,0.009083
725.000000,-750.000000,0.008683
750.000000,-750.000000,0.008289
775.000000,-750.000000,0.007904
800.000000,-750.000000,0.007528
-775.000000,-725.000000,-0.008543
-750.000000,-725.000000,-0.008983
-725.000000,-725.000000,-0.009436
-700.000000,-725.000000,-0.009897
-675.000000,-725.000000,-0.010366
-650.000000,-725.000000,-0.010839
-625.000000,-725.000000,-0.011310
-600.000000,-725.000000,-0.011776
-575.000000,-725.000000,-0.012230
-550.000000,-725.000000,-0.012665
-525.000000,-725.000000,-0.013074
-500.000000,-725.000000,-0.013447
-475.000000,-725.000000,-0.013775
-450.000000,-725.000000,-0.014047
-425.000000,-725.000000,-0.014252
-400.000000,-725.000000,-0.014377
-375.000000,-725.000000,-0.014411
-350.000000,-725.000000,-0.014342
-325.000000,-725.000000,-0.014157
-300.000000,-725.000000,-0.013847
-275.000000,-725.000000,-0.013403
-250.000000,-725.000000,-0.012817
-225.000000,-725.000000,-0.012086
-200.000000,-725.000000,-0.011208
-175.000000,-725.000000,-0.010186
-150.000000,-725.000000,-0.009026
-125.000000,-725.000000,-0.007739
-100.000000,-725.000000,-0.006339
-75.000000,-725.000000,-0.004842
-50.000000,-725.000000,-0.003271
-25.000000,-725.000000,-0.001649
0.000000,-725.000000,0.000000
25.000000,-725.000000,0.001649
50.000000,-725.000000,0.003271
75.000000,-725.000000,0.004842
100.000000,-725.000000,0.006339
125.000000,-725.000000,0.007739
150.000000,-725.000000,0.009026
175.000000,-725.000000,0.010186
200.000000,-725.000000,0.011208
225.000000,-725.000000,0.012086
250.000000,-725.000000,0.012817
275.000000,-725.000000,0.013403
300.000000,-725.000000,0.013847
325.000000,-725.000000,0.014157
350.000000,-725.000000,0.014342
375.000000,-725.000000,0.014411
400.000000,-725.000000,0.014377
425.000000,-725.000000,0.014252
450.000000,-725.000000,0.014047
475.000000,-725.000000,0.013775
500.000000,-725.000000,0.013447
525.000000,-725.000000,0.013074
550.000000,-725.000000,0.012665
575.000000,-725.000000,0.012230
600.000000,-725.000000,0.011776
625.000000,-725.000000,0.011310
650.000000,-725.000000,0.010839
675.000000,-725.000000,0.010366
700.000000,-725.000000,0.009897
725.000000,-725.000000,0.009436
750.000000,-725.000000,0.008983
775.000000,-725.000000,0.008543
800.000000,-725.000000,0.008117
-775.000000,-700.000000,-0.009232
-750.000000,-700.000000,-0.009734
-725.000000,-700.000000,-0.010252
-700.000000,-700.000000,-0.010785
-675.000000,-700.000000,-0.011329
-650.000000,-700.000000,-0.011881
-625.000000,-700.000000,-0.012437
-600.000000,-700.000000,-0.012991
-575.000000,-700.000000,-0.013536
-550.000000,-700.000000,-0.014065
-525.000000,-700.000000,-0.014568
-500.000000,-700.000000,-0.015036
-475.000000,-700.000000,-0.015457
-450.000000,-700.000000,-0.015818
-425.000000,-700.000000,-0.016105
-400.000000,-700.000000,-0.016304
-375.000000,-700.000000,-0.016399
-350.000000,-700.000000,-0.016376
-325.000000,-700.000000,-0.016219
-300.000000,-700.000000,-0.015915
-275.000000,-700.000000,-0.015451
-250.000000,-700.000000,-0.014819
-225.000000,-700.000000,-0.014012
-200.000000,-700.000000,-0.013027
-175.000000,-700.000000,-0.011866
-150.000000,-700.000000,-0.010537
-125.000000,-700.000000,-0.009050
-100.000000,-700.000000,-0.007423
-75.000000,-700.000000,-0.005677
-50.000000,-700.000000,-0.003838
-25.000000,-700.000000,-0.001935
0.000000,-700.000000,0.000000
25.000000,-700.000000,0.001935
50.000000,-700.000000,0.003838
75.000000,-700.000000,0.005677
100.000000,-700.000000,0.007423
125.000000,-700.000000,0.009050
150.000000,-700.000000,0.010537
175.000000,-700.000000,0.011866
200.000000,-700.000000,0.013027
225.000000,-700.000000,0.014012
250.000000,-700.000000,0.014819
275.000000,-700.000000,0.015451
300.000000,-700.000000,0.015915
325.000000,-700.000000,0.016219
350.000000,-700.000000,0.016376
375.000000,-700.000000,0.016399
400.000000,-700.000000,0.016304
425.000000,-700.000000,0.016105
450.000000,-700.000000,0.015818
475.000000,-700.000000,0.015457
500.000000,-700.000000,0.015036
525.000000,-700.000000,0.014568
550.000000,-700.000000,0.014065
575.000000,-700.000000,0.013536
600.000000,-700.000000,0.012991
625.000000,-700.000000,0.012437
650.000000,-700.000000,0.011881
675.000000,-700.000000,0.011329
