0.027074,0.028258,0.029454,0.030653,0.031846,0.033022,0.034168,0.035268,0.036306,0.037263,0.038119,0.038851,0.039435,0.039846,0.040059,0.040048,0.039786,0.039251,0.038420,0.037274,0.035798,0.033984,0.031827,0.029331,0.026506,0.023371,0.019952,0.016283,0.012404,0.008362,0.004209,0.000000,-0.004209,-0.008362,-0.012404,-0.016283,-0.019952,-0.023371,-0.026506,-0.029331,-0.031827,-0.033984,-0.035798,-0.037274,-0.038420,-0.039251,-0.039786,-0.040048,-0.040059,-0.039846,-0.039435,-0.038851,-0.038119,-0.037263,-0.036306,-0.035268,-0.034168,-0.033022,-0.031846,-0.030653,-0.029454,-0.028258,-0.027074,-0.025909
0.028359,0.029672,0.031005,0.032351,0.033699,0.035039,0.036355,0.037631,0.038850,0.039991,0.041030,0.041942,0.042699,0.043273,0.043633,0.043748,0.043588,0.043123,0.042325,0.041170,0.039640,0.037719,0.035403,0.032692,0.029598,0.026139,0.022346,0.018258,0.013921,0.009392,0.004729,0.000000,-0.004729,-0.009392,-0.013921,-0.018258,-0.022346,-0.026139,-0.029598,-0.032692,-0.035403,-0.037719,-0.039640,-0.041170,-0.042325,-0.043123,-0.043588,-0.043748,-0.043633,-0.043273,-0.042699,-0.041942,-0.041030,-0.039991,-0.038850,-0.037631,-0.036355,-0.035039,-0.033699,-0.032351,-0.031005,-0.029672,-0.028359,-0.027074
0.029672,0.031123,0.032607,0.034113,0.035633,0.037154,0.038661,0.040137,0.041562,0.042913,0.044165,0.045288,0.046251,0.047021,0.047562,0.047836,0.047808,0.047440,0.046699,0.045553,0.043978,0.041954,0.039472,0.036529,0.033137,0.029316,0.025100,0.020533,0.015672,0.010580,0.005330,0.000000,-0.005330,-0.010580,-0.015672,-0.020533,-0.025100,-0.029316,-0.033137,-0.036529,-0.039472,-0.041954,-0.043978,-0.045553,-0.046699,-0.047440,-0.047808,-0.047836,-0.047562,-0.047021,-0.046251,-0.045288,-0.044165,-0.042913,-0.041562,-0.040137,-0.038661,-0.037154,-0.035633,-0.034113,-0.032607,-0.031123,-0.029672,-0.028258
0.031005,0.032607,0.034252,0.035934,0.037643,0.039365,0.041085,0.042786,0.044445,0.046038,0.047535,0.048906,0.050113,0.051118,0.051879,0.052353,0.052494,0.052258,0.051604,0.050491,0.048886,0.046765,0.044111,0.040919,0.037198,0.032972,0.028276,0.023163,0.017698,0.011957,0.006027,0.000000,-0.006027,-0.011957,-0.017698,-0.023163,-0.028276,-0.032972,-0.037198,-0.040919,-0.044111,-0.046765,-0.048886,-0.050491,-0.051604,-0.052258,-0.052494,-0.052353,-0.051879,-0.051118,-0.050113,-0.048906,-0.047535,-0.046038,-0.044445,-0.042786,-0.041085,-0.039365,-0.037643,-0.035934,-0.034252,-0.032607,-0.031005,-0.029454
0.032351,0.034113,0.035934,0.037807,0.039722,0.041666,0.043624,0.045576,0.047500,0.049369,0.051151,0.052810,0.054305,0.055591,0.056620,0.057341,0.057698,0.057638,0.057109,0.056060,0.054449,0.052242,0.049414,0.045956,0.041874,0.037193,0.031953,0.026214,0.020052,0.013559,0.006837,0.000000,-0.006837,-0.013559,-0.020052,-0.026214,-0.031953,-0.037193,-0.041874,-0.045956,-0.049414,-0.052242,-0.054449,-0.056060,-0.057109,-0.057638,-0.057698,-0.057341,-0.056620,-0.055591,-0.054305,-0.052810,-0.051151,-0.049369,-0.047500,-0.045576,-0.043624,-0.041666,-0.039722,-0.037807,-0.035934,-0.034113,-0.032351,-0.030653
0.033699,0.035633,0.037643,0.039722,0.041862,0.044050,0.046271,0.048505,0.050727,0.052910,0.055019,0.057013,0.058847,0.060469,0.061823,0.062847,0.063478,0.063648,0.063294,0.062351,0.060765,0.058489,0.055490,0.051750,0.047273,0.042082,0.036223,0.029765,0.022797,0.015429,0.007785,0.000000,-0.007785,-0.015429,-0.022797,-0.029765,-0.036223,-0.042082,-0.047273,-0.051750,-0.055490,-0.058489,-0.060765,-0.062351,-0.063294,-0.063648,-0.063478,-0.062847,-0.061823,-0.060469,-0.058847,-0.057013,-0.055019,-0.052910,-0.050727,-0.048505,-0.046271,-0.044050,-0.041862,-0.039722,-0.037643,-0.035633,-0.033699,-0.031846
0.035039,0.037154,0.039365,0.041666,0.044050,0.046505,0.049016,0.051562,0.054121,0.056660,0.059143,0.061525,0.063756,0.065777,0.067523,0.068921,0.069894,0.070363,0.070246,0.069464,0.067946,0.065629,0.062468,0.058435,0.053526,0.047765,0.041201,0.033914,0.026011,0.017621,0.008896,0.000000,-0.008896,-0.017621,-0.026011,-0.033914,-0.041201,-0.047765,-0.053526,-0.058435,-0.062468,-0.065629,-0.067946,-0.069464,-0.070246,-0.070363,-0.069894,-0.068921,-0.067523,-0.065777,-0.063756,-0.061525,-0.059143,-0.056660,-0.054121,-0.051562,-0.049016,-0.046505,-0.044050,-0.041666,-0.039365,-0.037154,-0.035039,-0.033022
0.036355,0.038661,0.041085,0.043624,0.046271,0.049016,0.051844,0.054738,0.057671,0.060612,0.063522,0.066353,0.069048,0.071541,0.073757,0.075612,0.077013,0.077863,0.078063,0.077514,0.076122,0.073806,0.070501,0.066167,0.060790,0.054391,0.047024,0.038781,0.029788,0.020202,0.010206,0.000000,-0.010206,-0.020202,-0.029788,-0.038781,-0.047024,-0.054391,-0.060790,-0.066167,-0.070501,-0.073806,-0.076122,-0.077514,-0.078063,-0.077863,-0.077013,-0.075612,-0.073757,-0.071541,-0.069048,-0.066353,-0.063522,-0.060612,-0.057671,-0.054738,-0.051844,-0.049016,-0.046271,-0.043624,-0.041085,-0.038661,-0.036355,-0.034168
0.037631,0.040137,0.042786,0.045576,0.048505,0.051562,0.054738,0.058013,0.061362,0.064755,0.068150,0.071496,0.074730,0.077780,0.080559,0.082968,0.084900,0.086237,0.086855,0.086630,0.085443,0.083185,0.079770,0.075135,0.069255,0.062144,0.053861,0.044511,0.034245,0.023252,0.011755,0.000000,-0.011755,-0.023252,-0.034245,-0.044511,-0.053861,-0.062144,-0.069255,-0.075135,-0.079770,-0.083185,-0.085443,-0.086630,-0.086855,-0.086237,-0.084900,-0.082968,-0.080559,-0.077780,-0.074730,-0.071496,-0.068150,-0.064755,-0.061362,-0.058013,-0.054738,-0.051562,-0.048505,-0.045576,-0.042786,-0.040137,-0.037631,-0.035268
0.038850,0.041562,0.044445,0.047500,0.050727,0.054121,0.057671,0.061362,0.065172,0.069069,0.073011,0.076945,0.080804,0.084507,0.087956,0.091038,0.093625,0.095575,0.096737,0.096956,0.096078,0.093962,0.090487,0.085565,0.079150,0.071247,0.061919,0.051286,0.039527,0.026873,0.013596,0.000000,-0.013596,-0.026873,-0.039527,-0.051286,-0.061919,-0.071247,-0.079150,-0.085565,-0.090487,-0.093962,-0.096078,-0.096956,-0.096737,-0.095575,-0.093625,-0.091038,-0.087956,-0.084507,-0.080804,-0.076945,-0.073011,-0.069069,-0.065172,-0.061362,-0.057671,-0.054121,-0.050727,-0.047500,-0.044445,-0.041562,-0.038850,-0.036306
