0.004512,0.004709,0.004908,0.005107,0.005305,0.005501,0.005691,0.005873,0.006045,0.006203,0.006344,0.006465,0.006561,0.006628,0.006662,0.006658,0.006613,0.006523,0.006383,0.006191,0.005945,0.005642,0.005283,0.004868,0.004398,0.003877,0.003310,0.002701,0.002057,0.001387,0.000698,-0.000000,-0.000698,-0.001387,-0.002057,-0.002701,-0.003310,-0.003877,-0.004398,-0.004868,-0.005283,-0.005642,-0.005945,-0.006191,-0.006383,-0.006523,-0.006613,-0.006658,-0.006662,-0.006628,-0.006561,-0.006465,-0.006344,-0.006203,-0.006045,-0.005873,-0.005691,-0.005501,-0.005305,-0.005107,-0.004908,-0.004709,-0.004512,-0.004319
0.004879,0.005104,0.005333,0.005564,0.005795,0.006024,0.006249,0.006468,0.006676,0.006871,0.007048,0.007203,0.007331,0.007428,0.007488,0.007506,0.007476,0.007395,0.007256,0.007056,0.006792,0.006462,0.006063,0.005598,0.005067,0.004474,0.003824,0.003124,0.002382,0.001607,0.000809,-0.000000,-0.000809,-0.001607,-0.002382,-0.003124,-0.003824,-0.004474,-0.005067,-0.005598,-0.006063,-0.006462,-0.006792,-0.007056,-0.007256,-0.007395,-0.007476,-0.007506,-0.007488,-0.007428,-0.007331,-0.007203,-0.007048,-0.006871,-0.006676,-0.006468,-0.006249,-0.006024,-0.005795,-0.005564,-0.005333,-0.005104,-0.004879,-0.004658
0.005275,0.005532,0.005795,0.006062,0.006331,0.006600,0.006867,0.007128,0.007379,0.007618,0.007838,0.008035,0.008204,0.008338,0.008432,0.008478,0.008471,0.008403,0.008269,0.008064,0.007783,0.007423,0.006981,0.006459,0.005858,0.005182,0.004436,0.003628,0.002769,0.001869,0.000942,-0.000000,-0.000942,-0.001869,-0.002769,-0.003628,-0.004436,-0.005182,-0.005858,-0.006459,-0.006981,-0.007423,-0.007783,-0.008064,-0.008269,-0.008403,-0.008471,-0.008478,-0.008432,-0.008338,-0.008204,-0.008035,-0.007838,-0.007618,-0.007379,-0.007128,-0.006867,-0.006600,-0.006331,-0.006062,-0.005795,-0.005532,-0.005275,-0.005024
0.005702,0.005995,0.006297,0.006605,0.006918,0.007234,0.007548,0.007859,0.008162,0.008453,0.008725,0.008974,0.009193,0.009375,0.009512,0.009595,0.009618,0.009571,0.009448,0.009241,0.008945,0.008554,0.008066,0.007480,0.006798,0.006024,0.005165,0.004230,0.003232,0.002183,0.001100,-0.000000,-0.001100,-0.002183,-0.003232,-0.004230,-0.005165,-0.006024,-0.006798,-0.007480,-0.008066,-0.008554,-0.008945,-0.009241,-0.009448,-0.009571,-0.009618,-0.009595,-0.009512,-0.009375,-0.009193,-0.008974,-0.008725,-0.008453,-0.008162,-0.007859,-0.007548,-0.007234,-0.006918,-0.006605,-0.006297,-0.005995,-0.005702,-0.005417
0.006161,0.006496,0.006842,0.007198,0.007561,0.007929,0.008300,0.008670,0.009034,0.009387,0.009723,0.010035,0.010316,0.010556,0.010748,0.010881,0.010944,0.010929,0.010824,0.010621,0.010312,0.009890,0.009351,0.008694,0.007919,0.007032,0.006040,0.004954,0.003789,0.002562,0.001292,-0.000000,-0.001292,-0.002562,-0.003789,-0.004954,-0.006040,-0.007032,-0.007919,-0.008694,-0.009351,-0.009890,-0.010312,-0.010621,-0.010824,-0.010929,-0.010944,-0.010881,-0.010748,-0.010556,-0.010316,-0.010035,-0.009723,-0.009387,-0.009034,-0.008670,-0.008300,-0.007929,-0.007561,-0.007198,-0.006842,-0.006496,-0.006161,-0.005839
0.006656,0.007037,0.007432,0.007842,0.008263,0.008693,0.009129,0.009567,0.010003,0.010431,0.010843,0.011232,0.011589,0.011904,0.012166,0.012362,0.012481,0.012509,0.012434,0.012243,0.011926,0.011474,0.010881,0.010144,0.009263,0.008243,0.007093,0.005827,0.004462,0.003020,0.001523,-0.000000,-0.001523,-0.003020,-0.004462,-0.005827,-0.007093,-0.008243,-0.009263,-0.010144,-0.010881,-0.011474,-0.011926,-0.012243,-0.012434,-0.012509,-0.012481,-0.012362,-0.012166,-0.011904,-0.011589,-0.011232,-0.010843,-0.010431,-0.010003,-0.009567,-0.009129,-0.008693,-0.008263,-0.007842,-0.007432,-0.007037,-0.006656,-0.006291
0.007186,0.007619,0.008071,0.008541,0.009028,0.009529,0.010042,0.010561,0.011081,0.011598,0.012102,0.012584,0.013036,0.013443,0.013793,0.014072,0.014264,0.014352,0.014321,0.014154,0.013837,0.013359,0.012709,0.011883,0.010880,0.009705,0.008369,0.006887,0.005281,0.003577,0.001806,-0.000000,-0.001806,-0.003577,-0.005281,-0.006887,-0.008369,-0.009705,-0.010880,-0.011883,-0.012709,-0.013359,-0.013837,-0.014154,-0.014321,-0.014352,-0.014264,-0.014072,-0.013793,-0.013443,-0.013036,-0.012584,-0.012102,-0.011598,-0.011081,-0.010561,-0.010042,-0.009529,-0.009028,-0.008541,-0.008071,-0.007619,-0.007186,-0.006774
0.007754,0.008245,0.008761,0.009300,0.009862,0.010445,0.011045,0.011658,0.012279,0.012901,0.013515,0.014111,0.014678,0.015201,0.015663,0.016049,0.016337,0.016507,0.016540,0.016413,0.016109,0.015609,0.014902,0.013978,0.012836,0.011480,0.009921,0.008179,0.006281,0.004259,0.002151,-0.000000,-0.002151,-0.004259,-0.006281,-0.008179,-0.009921,-0.011480,-0.012836,-0.013978,-0.014902,-0.015609,-0.016109,-0.016413,-0.016540,-0.016507,-0.016337,-0.016049,-0.015663,-0.015201,-0.014678,-0.014111,-0.013515,-0.012901,-0.012279,-0.011658,-0.011045,-0.010445,-0.009862,-0.009300,-0.008761,-0.008245,-0.007754,-0.007289
0.008361,0.008916,0.009503,0.010121,0.010769,0.011445,0.012146,0.012869,0.013607,0.014354,0.015101,0.015835,0.016543,0.017209,0.017813,0.018335,0.018749,0.019032,0.019155,0.019092,0.018817,0.018307,0.017543,0.016514,0.015212,0.013643,0.011819,0.009764,0.007510,0.005098,0.002577,-0.000000,-0.002577,-0.005098,-0.007510,-0.009764,-0.011819,-0.013643,-0.015212,-0.016514,-0.017543,-0.018307,-0.018817,-0.019092,-0.019155,-0.019032,-0.018749,-0.018335,-0.017813,-0.017209,-0.016543,-0.015835,-0.015101,-0.014354,-0.013607,-0.012869,-0.012146,-0.011445,-0.010769,-0.010121,-0.009503,-0.008916,-0.008361,-0.007837
0.009007,0.009634,0.010301,0.011007,0.011752,0.012534,0.013353,0.014203,0.015079,0.015974,0.016878,0.017778,0.018660,0.019503,0.020285,0.020982,0.021562,0.021994,0.022243,0.022275,0.022055,0.021552,0.020739,0.019596,0.018114,0.016296,0.014155,0.011719,0.009029,0.006137,0.003104,-0.000000,-0.003104,-0.006137,-0.009029,-0.011719,-0.014155,-0.016296,-0.018114,-0.019596,-0.020739,-0.021552,-0.022055,-0.022275,-0.022243,-0.021994,-0.021562,-0.020982,-0.020285,-0.019503,-0.018660,-0.017778,-0.016878,-0.015974,-0.015079,-0.014203,-0.013353,-0.012534,-0.011752,-0.011007,-0.010301,-0.009634,-0.009007,-0.008418
0.009693,0.010400,0.011155,0.011959,0.012814,0.013718,0.014671,0.015668,0.016705,0.017775,0.018867,0.019968,0.021060,0.022122,0.023129,0.024048,0.024843,0.025475,0.025899,0.026070,0.025942,0.025471,0.024621,0.023361,0.021677,0.019566,0.017044,0.014144,0.010918,0.007431,0.003762,-0.000000,-0.003762,-0.007431,-0.010918,-0.014144,-0.017044,-0.019566,-0.021677,-0.023361,-0.024621,-0.025471,-0.025942,-0.026070,-0.025899,-0.025475,-0.024843,-0.024048,-0.023129,-0.022122,-0.021060,-0.019968,-0.018867,-0.017775,-0.016705,-0.015668,-0.014671,-0.013718,-0.012814,-0.011959,-0.011155,-0.010400,-0.009693,-0.009033
0.010419,0.011213,0.012066,0.012981,0.013959,0.015001,0.016106,0.017273,0.018498,0.019772,0.021088,0.022429,0.023779,0.025111,0.026397,0.027600,0.028674,0.029572,0.030235,0.030605,0.030621,0.030223,0.029357,0.027983,0.026073,0.023620,0.020640,0.017173,0.013282,0.009053,0.004587,-0.000000,-0.004587,-0.009053,-0.013282,-0.017173,-0.020640,-0.023620,-0.026073,-0.027983,-0.029357,-0.030223,-0.030621,-0.030605,-0.030235,-0.029572,-0.028674,-0.027600,-0.026397,-0.025111,-0.023779,-0.022429,-0.021088,-0.019772,-0.018498,-0.017273,-0.016106,-0.015001,-0.013959,-0.012981,-0.012066,-0.011213,-0.010419,-0.009681
